fecha,salida,llegada,ruta_id,bus_id,empleado_id
2017-07-28,00:08:42,05:34:27,20,480,78
2019-07-13,01:30:40,22:47:46,24,287,61
2015-11-24,22:14:18,07:36:45,20,294,25
2016-07-30,14:05:59,15:09:01,24,247,21
2016-07-02,03:09:39,18:01:36,38,453,73
2016-10-07,12:28:37,01:53:54,38,422,61
2016-11-04,23:09:28,08:59:05,37,361,28
2018-08-12,02:49:46,02:51:52,30,445,45
2017-12-28,20:06:27,16:53:54,36,499,37
2016-11-06,01:47:48,08:33:37,31,270,64
2017-01-24,19:28:33,02:04:41,38,453,84
2017-04-11,07:10:58,12:41:03,21,422,69
2016-03-09,16:02:40,16:02:27,25,305,36
2019-06-16,06:17:02,08:57:26,19,383,87
2019-07-16,20:13:30,18:39:10,22,221,54
2018-12-23,16:16:19,16:15:39,38,475,86
2018-09-06,15:04:32,15:32:26,30,261,54
2018-02-28,18:14:06,20:11:33,28,454,88
2019-07-16,06:31:09,07:50:34,23,341,87
2016-03-03,11:24:26,10:13:29,23,362,99
2019-02-26,11:38:55,20:28:17,27,486,48
2015-12-28,23:01:04,18:15:50,38,454,45
2017-03-13,22:55:03,00:12:04,18,353,75
2018-03-09,16:19:29,13:38:21,21,317,42
2019-04-24,20:54:53,10:24:21,28,324,78
2018-12-08,14:17:07,13:00:18,17,400,7
2017-05-22,01:31:01,01:32:30,24,481,5
2019-09-25,07:56:55,03:17:06,28,333,23
2018-03-20,21:33:07,12:16:10,33,377,67
2019-09-10,18:07:13,16:30:55,28,260,97
2019-04-27,14:09:58,02:47:13,16,304,69
2016-12-21,21:04:18,19:50:04,33,296,68
2018-08-18,11:35:51,06:54:48,32,281,48
2018-06-11,12:26:25,12:55:57,38,419,97
2017-05-01,20:25:28,00:09:27,24,318,14
2017-08-13,12:33:49,20:17:30,16,448,37
2018-02-22,17:01:34,07:56:22,28,351,53
2015-12-06,15:53:04,20:31:17,19,492,75
2016-11-03,11:43:38,19:21:27,26,419,95
2017-04-08,14:29:00,23:57:34,21,233,61
2018-04-15,04:38:27,12:12:02,30,374,92
2016-11-28,12:08:44,15:09:29,36,403,75
2019-03-15,11:25:11,13:58:23,18,378,42
2018-03-16,13:12:29,04:28:15,20,345,28
2018-04-01,03:29:33,12:50:55,37,405,81
2019-05-25,18:26:14,01:10:29,36,305,1
2017-08-11,02:11:12,18:56:22,26,305,41
2019-05-01,10:01:45,11:50:43,33,429,41
2019-09-03,14:49:30,09:27:11,23,359,19
2016-09-27,05:34:01,21:00:33,30,412,86
2016-02-10,19:43:59,04:08:44,24,253,61
2019-09-02,06:45:38,18:18:10,35,499,80
2019-11-19,16:05:32,23:38:44,16,208,65
2018-05-09,06:09:24,13:21:01,18,398,16
2018-10-21,03:32:24,03:26:09,30,498,46
2017-02-03,01:17:41,05:30:39,27,282,80
2018-02-03,16:44:00,10:58:54,32,279,79
2018-10-16,01:01:59,06:16:20,20,357,46
2017-01-11,11:03:45,06:44:29,17,201,39
2018-08-20,03:54:49,02:07:13,18,326,13
2016-09-29,20:32:51,11:11:18,18,377,49
2019-08-19,00:13:06,14:36:57,34,278,4
2018-02-02,12:17:31,06:26:04,21,468,98
2019-11-19,08:42:30,00:31:49,22,477,46
2017-01-01,01:39:04,08:39:49,36,367,77
2019-08-26,19:31:34,11:54:39,25,319,55
2019-10-19,10:35:32,18:09:35,38,298,91
2019-09-21,21:29:51,12:26:00,38,421,92
2015-11-15,00:16:29,10:25:05,29,341,56
2017-08-19,19:30:51,14:33:40,24,485,31
2016-09-27,04:04:39,12:43:08,26,477,7
2017-08-11,08:08:13,00:52:16,32,335,21
2016-08-20,18:23:47,11:32:08,26,417,50
2018-01-10,13:21:14,18:17:52,17,453,74
2016-09-30,02:41:39,23:51:56,19,255,85
2016-08-07,16:54:21,00:08:12,29,435,92
2019-02-27,23:54:18,04:29:36,16,270,67
2017-03-02,00:26:56,15:12:42,36,338,34
2018-06-29,02:16:32,06:14:50,38,394,100
2016-02-19,21:37:00,01:29:18,18,421,70
2016-08-14,09:13:57,12:50:59,21,473,30
2017-11-29,20:05:59,03:26:46,32,441,53
2018-10-05,16:25:55,07:31:07,19,429,96
2019-01-25,06:34:59,13:17:49,16,425,42
2018-09-09,05:30:02,11:09:58,37,493,23
2018-10-02,22:31:03,05:52:04,23,497,81
2019-01-24,17:53:13,21:53:58,29,326,22
2016-04-25,12:38:12,18:06:20,27,277,99
2017-10-18,06:58:57,04:39:54,26,291,33
2016-09-29,11:09:02,23:05:34,30,484,44
2019-09-23,21:52:43,04:56:09,32,230,99
2017-03-23,14:26:27,00:14:15,31,430,47
2017-05-19,11:45:20,13:10:11,21,413,82
2016-01-29,15:03:11,22:55:03,27,382,81
2019-06-11,13:16:13,19:03:55,20,376,37
2017-01-03,15:00:16,22:46:46,25,233,14
2019-07-19,03:40:52,13:30:33,29,405,68
2017-05-03,04:57:40,09:16:29,36,395,82
2019-03-20,02:10:46,12:47:47,31,235,8
2019-06-07,19:27:55,02:26:19,17,447,51
2017-06-24,11:36:31,08:24:27,31,452,90
2017-03-27,19:00:34,18:43:42,35,452,1
2019-07-15,11:25:20,04:11:52,38,249,4
2016-03-29,16:55:43,11:49:38,25,245,94
2018-05-08,16:34:05,03:02:25,16,450,27
2019-07-14,17:50:53,12:53:07,29,222,28
2019-10-16,07:18:39,16:42:55,18,224,84
2017-02-23,14:30:58,16:53:57,22,419,39
2016-08-25,08:40:14,02:11:40,34,342,20
2018-05-12,09:38:34,21:02:29,38,260,100
2019-08-12,20:23:57,13:32:43,27,439,83
2017-10-18,12:47:03,02:52:11,21,453,76
2017-10-26,15:15:29,18:01:58,21,384,72
2018-03-27,12:29:29,13:13:34,37,393,54
2016-08-10,20:35:39,08:34:07,24,384,61
2017-06-25,09:31:02,07:51:46,36,348,2
2016-06-04,18:40:46,21:57:28,19,272,18
2018-05-06,03:38:26,14:29:02,26,389,42
2019-01-08,18:38:06,00:09:13,24,422,88
2019-01-23,22:57:15,18:20:39,31,348,97
2017-11-06,08:58:37,22:01:37,25,295,18
2017-05-07,12:15:50,10:22:12,20,474,53
2018-02-07,17:11:30,12:35:10,29,423,63
2018-05-11,20:21:36,09:42:39,35,420,100
2019-06-03,01:57:59,04:02:46,27,245,31
2017-12-23,10:54:39,14:13:26,33,274,65
2018-09-14,00:31:15,14:30:42,24,264,67
2016-06-23,07:45:58,15:32:58,27,258,79
2017-04-07,22:24:41,10:23:52,33,261,37
2019-07-22,19:39:44,06:53:59,17,210,17
2017-03-01,05:48:37,20:49:12,28,203,83
2016-10-25,08:52:55,02:18:11,33,266,48
2017-06-03,20:33:20,03:22:09,16,314,36
2016-02-03,21:35:35,21:08:31,38,348,98
2018-04-26,11:01:20,10:41:52,38,246,70
2018-10-04,10:53:46,23:09:25,34,376,43
2019-04-20,05:36:08,06:52:53,31,307,40
2016-06-20,00:42:10,14:16:25,30,360,49
2017-05-17,17:21:16,17:52:11,38,244,28
2015-12-25,17:08:17,14:21:55,17,231,2
2017-08-04,10:39:07,15:08:24,28,329,54
2019-01-25,20:24:10,17:19:02,28,434,79
2018-09-28,04:56:44,17:40:21,33,296,64
2016-11-15,15:06:26,05:18:24,20,323,65
2019-08-04,05:51:30,19:51:00,26,367,72
2018-01-04,15:00:08,14:11:30,17,446,34
2016-03-31,09:04:18,10:11:52,23,329,9
2018-05-13,11:55:33,21:09:44,18,339,42
2017-03-12,02:09:05,17:35:27,24,313,74
2017-05-13,11:23:59,23:40:40,36,469,79
2018-07-16,22:58:55,03:04:23,28,484,82
2016-09-07,12:23:29,02:15:05,22,426,4
2016-12-17,06:07:40,22:46:15,18,410,28
2018-05-03,23:29:24,09:20:20,38,227,83
2016-09-13,22:58:15,21:42:48,20,356,38
2016-09-17,11:39:20,09:40:27,27,227,8
2018-05-01,00:39:57,10:01:34,31,494,6
2016-04-27,22:22:47,17:00:28,34,265,93
2016-11-20,15:33:44,08:15:01,31,463,88
2017-01-25,09:59:12,00:21:39,25,444,37
2018-10-13,19:21:50,15:27:04,17,257,19
2019-04-06,11:58:23,19:19:53,22,414,95
2018-03-02,10:50:51,05:21:28,38,368,66
2016-02-16,14:46:59,11:40:47,35,307,45
2018-08-29,17:47:22,08:45:06,18,340,72
2017-12-18,00:42:48,19:59:13,21,201,1
2015-12-01,16:44:52,18:06:24,19,338,95
2019-06-07,17:29:10,13:02:52,26,253,11
2018-02-11,04:27:21,02:47:13,18,252,67
2019-03-28,03:24:40,16:09:44,24,327,72
2018-11-18,14:08:05,14:12:43,29,227,16
2019-05-21,01:00:50,07:21:22,32,478,80
2018-10-01,07:58:26,20:09:00,31,331,50
2015-11-12,02:57:00,20:03:24,28,284,20
2018-05-02,06:35:11,02:34:00,17,438,38
2019-02-09,12:04:12,22:00:01,16,218,31
2018-07-17,00:25:59,19:34:01,36,245,4
2017-03-04,21:33:41,05:59:07,23,377,63
2019-07-18,20:19:40,01:04:02,24,213,100
2019-10-21,11:48:54,15:31:42,36,236,81
2017-06-14,20:10:17,06:33:17,25,372,27
2017-09-12,21:22:00,08:28:41,29,334,98
2016-05-14,10:25:59,18:02:24,28,466,66
2018-12-06,17:03:53,20:01:02,28,296,94
2017-04-18,10:29:04,17:14:12,24,339,4
2018-07-18,00:11:56,07:52:42,23,354,38
2019-04-03,07:30:58,12:51:18,30,320,50
2019-09-26,23:05:37,19:09:39,25,257,19
2018-03-12,06:36:22,10:30:30,32,309,86
2016-11-21,14:01:09,20:56:00,37,271,12
2016-01-09,00:07:27,04:56:53,19,293,86
2017-08-27,02:19:34,13:39:04,23,476,51
2016-06-08,04:05:19,04:53:07,19,344,52
2018-05-20,19:28:35,02:43:41,21,348,30
2017-10-08,06:56:39,00:14:36,25,226,74
2016-12-27,05:59:32,17:34:51,38,246,88
2019-07-17,09:04:04,12:36:35,38,442,57
2015-11-30,05:34:02,21:55:03,25,414,20
2018-04-19,06:15:34,13:33:31,30,424,51
2016-06-22,15:00:08,20:55:06,33,473,87
2018-10-16,11:48:54,09:50:25,27,368,41
2018-02-22,16:45:04,23:25:34,23,402,8
2016-02-11,01:47:52,02:03:12,38,270,50
2017-02-13,09:32:17,23:05:38,24,372,47
2016-07-28,13:14:44,02:32:49,28,309,6
2017-01-20,09:12:24,08:30:48,25,373,84
2017-05-13,13:13:29,12:35:06,18,360,99
2016-07-19,12:36:23,06:45:04,18,250,23
2019-08-12,19:28:15,09:36:34,29,337,33
2017-11-17,14:20:19,19:58:11,37,455,27
2019-03-28,15:54:26,16:13:55,34,306,36
2016-02-20,08:20:17,23:23:40,34,301,36
2016-01-14,06:10:48,17:51:25,23,220,95
2018-03-07,20:02:40,20:23:51,26,223,50
2018-04-28,03:37:37,19:32:14,34,236,81
2019-01-25,11:00:58,08:25:32,16,397,40
2016-05-07,22:49:58,06:07:29,38,322,61
2017-06-06,03:05:29,02:02:08,31,361,43
2018-10-29,01:05:21,07:24:08,16,304,17
2018-04-24,13:39:01,00:18:01,17,255,80
2018-07-30,13:50:46,05:09:21,17,493,30
2016-01-30,12:27:22,11:40:16,23,255,13
2018-03-08,00:36:26,12:52:23,26,252,41
2018-10-27,10:43:08,21:04:48,25,446,98
2016-05-16,18:06:23,13:00:42,16,324,60
2019-04-21,00:47:12,12:20:19,20,321,37
2019-09-12,14:20:32,20:22:59,17,433,47
2016-12-29,23:39:23,12:38:14,27,307,41
2017-09-09,23:20:51,07:02:02,25,229,34
2017-08-11,05:25:38,21:54:46,32,243,66
2016-06-25,06:41:00,13:10:20,26,370,7
2018-01-05,03:14:21,07:55:30,31,346,45
2019-05-15,19:40:00,20:22:33,24,395,26
2019-03-03,07:51:28,16:26:49,26,322,58
2017-05-21,20:52:53,22:01:57,16,208,19
2018-11-18,23:15:43,01:08:07,26,369,58
2016-02-05,21:41:07,17:20:34,34,321,34
2016-10-17,06:00:57,22:57:38,37,279,59
2018-05-02,06:07:55,21:49:43,32,224,91
2018-09-16,11:33:14,01:41:48,35,252,43
2017-03-01,15:28:59,06:53:51,37,365,29
2017-05-27,20:23:27,00:34:04,24,459,71
2016-03-05,21:48:11,20:39:46,20,283,66
2017-11-18,10:54:22,20:36:50,38,406,55
2018-07-31,22:34:19,02:52:47,29,221,20
2019-08-01,20:21:09,02:25:47,30,409,5
2017-11-24,21:48:04,17:32:53,36,267,88
2015-12-24,09:12:57,23:01:12,17,239,97
2019-09-12,15:30:02,12:37:58,29,437,64
2017-10-02,01:38:39,23:04:39,30,204,86
2019-03-11,06:55:28,04:05:49,26,384,46
2019-03-10,22:45:39,12:58:07,32,476,73
2016-10-03,18:14:33,08:57:11,18,308,38
2016-09-17,00:55:45,05:47:31,21,204,1
2015-12-13,04:48:01,16:34:48,19,461,40
2016-06-16,01:47:55,23:47:08,19,412,70
2018-11-25,06:58:13,21:17:00,37,426,78
2019-10-15,05:45:47,16:43:28,33,275,1
2018-12-22,19:01:09,03:09:16,24,293,9
2019-04-11,11:15:49,14:12:21,38,246,61
2019-02-13,10:24:07,13:00:43,34,440,68
2019-03-11,08:14:27,11:28:11,30,216,18
2018-04-26,19:48:40,20:44:54,31,453,92
2017-02-08,23:04:16,11:45:02,22,265,55
2017-05-17,06:06:27,03:44:35,28,267,84
2018-08-06,23:30:39,15:20:40,20,328,26
2018-01-30,12:48:22,16:47:37,28,399,65
2016-03-10,14:28:28,22:55:27,30,285,9
2017-02-25,22:21:51,13:38:57,31,217,56
2018-03-18,15:16:50,22:43:19,19,355,98
2016-05-02,13:11:54,03:53:31,35,308,73
2018-09-13,16:21:56,18:41:11,22,331,10
2015-11-10,08:22:03,03:19:14,28,286,72
2017-03-16,11:24:59,03:26:13,34,204,46
2017-11-17,14:54:19,20:12:07,28,271,70
2018-02-06,18:44:29,02:26:51,30,262,94
2016-11-15,23:50:54,02:45:34,36,460,32
2019-06-22,14:32:55,21:27:41,17,369,78
2015-11-08,13:45:39,03:00:25,34,478,72
2016-12-08,10:28:16,21:58:58,19,367,25
2017-05-01,13:06:46,12:27:13,21,254,85
2017-08-14,13:42:47,05:09:26,26,496,28
2016-12-24,09:47:41,23:45:17,20,407,23
2017-01-01,06:44:08,06:26:15,21,469,69
2015-11-10,21:40:03,20:52:00,32,344,99
2017-09-29,16:32:36,04:28:37,30,290,65
2016-05-07,03:21:40,01:08:07,22,220,97
2019-10-09,04:04:48,22:20:50,38,261,75
2016-12-17,14:43:11,16:57:09,35,400,14
2018-08-21,16:27:30,17:00:26,26,406,99
2017-09-09,10:09:28,16:04:26,30,287,68
2016-03-10,19:19:26,01:05:25,30,389,4
2016-03-02,16:25:00,06:04:50,18,495,20
2018-06-26,21:32:32,23:30:04,35,418,28
2019-10-24,13:34:29,16:22:18,19,252,39
2015-11-15,05:20:14,03:01:41,35,252,93
2018-03-01,08:32:50,17:49:05,17,240,84
2019-08-24,02:04:34,20:40:04,33,223,54
2017-01-28,22:23:10,17:30:21,20,295,2
2016-12-30,07:59:54,02:01:37,19,206,50
2018-02-09,13:54:58,20:46:56,22,338,28
2016-10-28,19:51:02,00:56:32,28,391,5
2016-08-15,19:58:07,17:52:32,32,237,86
2017-05-28,01:18:50,03:19:25,38,457,78
2017-12-01,01:19:42,16:43:28,26,219,55
2017-06-08,04:30:08,00:25:00,29,482,61
2016-09-05,12:03:22,01:38:07,37,350,92
2017-07-09,17:55:20,08:57:23,30,283,30
2016-03-19,16:22:23,11:27:57,26,281,75
2015-12-31,11:11:40,08:57:22,25,460,6
2016-04-15,05:53:07,02:17:29,25,224,93
2017-08-21,17:53:16,03:54:14,21,237,93
2016-07-20,17:16:11,19:04:19,28,464,12
2016-02-20,07:57:23,07:58:40,18,374,70
2017-12-01,02:22:48,01:05:16,31,344,23
2019-11-04,03:14:51,18:57:35,25,319,31
2018-06-13,06:46:41,05:56:45,29,249,2
2019-06-15,03:13:39,14:41:49,23,373,50
2017-06-12,11:18:31,02:13:16,22,397,81
2019-08-12,01:34:22,21:46:36,32,290,98
2016-02-02,11:39:18,22:05:40,28,263,91
2016-01-14,17:21:08,17:39:27,33,493,87
2016-02-19,15:21:33,06:49:08,36,277,78
2015-12-02,10:38:31,05:05:21,33,324,32
2018-03-13,11:23:15,02:55:19,25,273,8
2018-10-20,17:52:27,11:54:46,19,299,75
2016-02-17,01:24:31,14:08:07,34,357,5
2018-01-29,20:00:37,12:15:17,36,228,38
2019-03-07,23:16:43,15:26:47,31,407,13
2017-11-11,01:14:00,23:08:18,17,397,80
2018-06-03,10:19:06,12:10:42,35,317,46
2018-12-02,23:58:01,01:21:40,35,449,26
2017-05-04,02:46:53,11:38:36,38,256,41
2017-09-12,04:50:07,07:44:22,35,349,47
2018-09-02,11:41:27,11:29:32,22,497,96
2016-02-15,04:23:15,08:14:03,20,409,11
2018-03-16,14:15:04,01:59:24,29,301,55
2017-07-03,20:52:55,17:21:53,36,361,59
2017-08-12,19:12:40,03:20:28,17,379,87
2016-12-02,23:04:02,01:44:06,29,355,88
2018-10-30,04:52:51,00:26:17,35,211,6
2017-05-17,00:15:46,05:48:49,38,415,6
2016-12-31,10:55:27,00:13:07,17,500,82
2016-04-11,00:42:09,13:11:02,16,439,58
2016-12-12,08:52:57,18:21:34,24,244,87
2019-04-12,01:07:05,00:27:33,17,356,68
2016-09-24,14:58:00,23:53:08,33,278,71
2016-04-19,05:02:27,09:15:33,30,459,85
2017-04-21,14:09:29,20:56:32,31,470,46
2018-10-29,06:47:07,17:25:20,16,462,25
2017-07-17,08:52:09,14:04:32,16,223,33
2016-04-19,12:15:11,02:53:53,38,399,25
2018-09-22,19:47:37,00:49:23,31,402,91
2019-06-12,21:25:17,15:26:40,30,219,86
2016-12-25,07:33:25,09:04:17,36,443,93
2019-03-16,01:38:20,11:47:35,32,402,77
2017-06-16,01:10:53,00:30:55,16,367,58
2017-12-14,03:57:42,10:10:06,34,396,40
2017-01-01,19:47:13,02:43:00,20,455,76
2018-04-13,21:27:11,00:11:53,33,273,99
2016-05-01,16:16:35,14:22:08,22,476,10
2018-03-20,08:06:38,18:55:24,36,272,11
2019-05-10,00:26:17,19:56:49,24,449,96
2016-03-04,07:09:03,16:54:13,18,223,32
2018-07-31,17:52:49,05:33:09,22,203,55
2017-05-13,17:50:14,20:00:37,23,296,18
2018-08-21,10:55:23,21:18:20,22,454,25
2018-07-03,16:39:08,02:22:27,22,448,10
2019-02-14,07:29:16,08:39:34,16,416,14
2017-11-09,22:08:45,19:50:23,32,396,25
2018-02-01,07:45:16,22:27:18,35,413,60
2016-09-11,16:01:36,16:45:06,24,385,55
2016-01-15,09:15:31,22:14:25,22,250,75
2017-11-08,03:30:52,17:13:34,21,290,90
2016-02-24,16:36:35,13:49:17,18,283,66
2019-02-09,09:10:53,07:11:19,18,486,82
2019-08-30,16:12:23,04:21:14,31,227,13
2018-07-27,19:34:56,12:41:47,31,393,26
2016-09-26,21:12:35,16:00:20,32,497,82
2016-04-20,19:02:19,13:32:52,32,310,100
2019-07-25,03:31:34,05:45:12,18,344,67
2016-03-12,11:41:13,07:40:15,16,456,12
2018-02-06,05:31:32,17:45:20,38,348,49
2016-08-28,17:52:52,18:53:04,16,223,98
2017-02-02,23:06:59,04:48:41,35,300,23
2019-07-04,13:46:29,01:02:07,17,374,72
2017-04-12,12:31:49,18:58:59,28,449,53
2015-12-04,13:03:35,02:14:54,31,222,71
2017-02-21,19:34:20,10:58:24,23,414,5
2016-11-13,19:15:44,10:01:03,36,388,6
2019-01-22,01:24:51,10:25:00,25,304,96
2017-06-29,09:05:59,19:45:02,37,251,83
2019-04-21,14:30:33,06:10:24,29,284,76
2016-02-24,01:00:25,17:10:55,19,427,46
2019-05-28,15:12:05,17:14:24,28,272,17
2018-10-10,05:26:00,01:05:19,38,473,84
2018-12-10,12:56:36,11:51:39,37,210,45
2018-07-05,07:00:17,10:57:27,30,277,11
2019-02-02,12:15:29,19:31:19,27,311,71
2018-02-19,18:47:24,04:25:39,16,319,57
2017-08-18,02:52:48,09:33:07,18,470,81
2016-05-22,04:02:40,09:33:53,16,330,7
2017-04-06,03:21:52,21:02:29,27,225,77
2016-08-30,09:17:00,03:57:09,22,295,32
2016-07-14,03:01:05,02:34:22,27,384,1
2016-12-13,05:23:21,12:39:43,20,348,20
2019-01-09,14:22:28,00:01:23,36,372,64
2019-02-08,09:42:53,03:45:06,26,387,41
2019-02-25,01:50:14,17:55:11,33,468,43
2018-03-20,09:07:15,16:07:19,21,201,13
2017-08-19,01:04:19,22:02:52,35,437,18
2016-12-18,00:07:47,01:50:07,16,271,87
2016-05-30,05:45:23,00:20:50,16,461,35
2018-10-22,16:05:36,20:12:44,33,479,82
2017-02-16,14:51:02,06:57:23,34,229,32
2016-10-14,03:07:56,18:51:28,38,342,60
2017-04-14,09:19:29,01:46:14,27,414,82
2016-07-08,21:26:40,14:39:54,38,370,45
2018-02-25,19:04:53,10:15:38,21,458,87
2017-06-10,21:23:32,14:19:04,16,336,24
2017-05-18,07:10:29,23:28:57,32,362,18
2019-06-13,10:33:52,07:13:50,28,302,73
2018-10-15,06:03:24,11:21:36,24,248,28
2018-09-27,23:43:03,02:14:20,38,300,99
2018-06-22,12:19:41,05:58:48,22,441,87
2018-01-19,15:20:01,12:49:56,22,375,89
2016-07-29,10:39:59,08:45:43,19,264,80
2019-11-05,11:25:09,15:59:22,25,479,92
2018-12-31,08:34:40,10:44:12,34,262,73
2018-05-17,16:12:46,13:41:15,22,284,1
2019-06-27,19:06:49,21:54:57,24,359,68
2017-04-04,20:36:49,06:30:22,22,418,94
2015-11-13,09:33:01,21:22:11,20,271,68
2015-11-22,16:44:45,03:01:11,37,431,4
2016-05-06,05:19:58,23:09:47,35,258,3
2017-02-04,11:17:56,05:27:46,17,317,44
2018-03-14,15:27:37,08:11:14,20,426,75
2018-08-04,18:56:08,08:13:28,30,362,22
2017-04-28,03:33:09,06:10:37,35,382,62
2019-06-07,04:08:49,00:44:33,22,455,58
2019-06-10,20:23:11,21:28:30,35,329,55
2018-09-20,10:35:39,14:24:47,33,277,10
2016-02-09,17:56:54,12:44:37,32,228,43
2016-08-25,19:55:53,12:53:43,35,321,58
2017-03-11,07:34:18,15:41:31,27,216,90
2018-11-06,13:12:31,14:13:05,19,485,77
2017-12-22,04:42:46,23:52:21,18,207,100
2016-11-24,16:50:34,15:47:54,18,457,94
2017-10-16,18:23:59,14:02:58,36,490,60
2019-05-28,08:03:29,06:05:11,37,223,73
2017-11-21,03:53:26,23:42:09,33,348,14
2016-07-09,09:07:22,12:29:40,31,328,65
2018-05-08,14:10:44,14:07:43,26,374,48
2016-08-05,17:49:09,08:03:51,34,426,63
2018-10-12,18:29:20,15:17:15,18,409,59
2017-03-23,19:55:49,21:41:47,27,219,78
2016-05-26,07:15:40,17:04:51,17,287,56
2018-03-24,08:15:15,03:18:48,27,492,48
2016-04-01,14:11:35,10:52:27,32,328,29
2017-01-08,04:14:48,20:12:43,17,218,94
2016-03-27,08:55:59,02:06:44,21,219,82
2018-04-21,04:43:38,20:57:37,21,247,31
2018-05-01,22:45:58,16:50:35,18,358,27
2016-07-21,08:11:27,19:44:04,19,374,89
2017-01-15,11:57:37,02:10:44,38,383,61
2015-11-15,11:03:25,12:42:51,33,458,63
2016-04-09,14:24:22,11:25:22,36,471,31
2016-01-20,07:06:00,14:52:58,16,222,96
2018-02-16,19:16:25,17:48:31,28,480,18
2019-10-25,11:20:26,08:20:44,36,496,35
2016-08-28,08:31:26,01:52:50,32,409,14
2016-08-26,06:32:47,21:37:35,30,499,48
2018-04-25,04:41:39,16:36:56,34,496,21
2019-02-14,11:43:47,09:29:24,37,408,90
2019-11-16,21:38:46,01:38:21,21,289,34
2016-10-10,18:50:21,02:09:20,38,282,96
2017-01-15,11:19:46,22:07:54,19,490,97
2017-05-27,15:32:49,11:43:30,38,349,21
2019-03-19,07:51:47,08:29:33,23,311,87
2017-09-17,07:10:57,23:30:28,35,236,49
2018-09-20,12:39:44,19:40:14,17,347,42
2017-06-28,14:08:40,03:20:04,27,300,29
2019-03-24,00:38:19,13:31:32,23,450,75
2019-06-28,09:23:33,20:21:39,17,267,95
2018-11-03,06:02:56,20:51:44,22,468,27
2018-05-02,13:20:00,08:25:27,27,433,50
2017-10-23,18:27:15,14:26:59,34,270,60
2018-08-26,08:10:23,21:26:58,17,396,99
2016-07-19,06:09:54,14:08:00,23,206,16
2015-12-27,08:16:35,01:29:37,37,489,11
2018-10-20,16:37:48,18:04:36,22,237,74
2018-09-08,19:51:44,02:22:15,35,312,74
2018-12-28,08:58:13,02:17:21,16,282,29
2019-07-17,09:21:58,17:01:53,31,225,80
2016-03-31,08:11:37,14:10:37,16,449,42
2018-12-06,04:18:09,20:28:47,33,392,58
2018-04-10,00:42:18,22:35:29,22,336,66
2019-03-18,02:41:37,07:36:21,16,383,20
2017-11-27,17:34:19,01:36:47,36,427,83
2017-09-21,05:16:57,02:22:00,27,409,40
2017-03-03,21:10:13,05:08:54,25,259,62
2016-05-07,02:08:50,07:52:22,34,341,52
2019-07-21,14:06:36,16:07:48,38,262,27
2018-11-23,16:37:49,18:34:04,38,324,41
2015-12-29,16:03:52,11:08:25,26,420,57
2016-03-05,16:14:37,08:23:31,24,385,13
2018-03-17,20:59:06,01:22:49,37,297,33
2017-04-02,07:38:10,01:46:00,35,484,11
2018-11-22,15:14:46,09:18:05,22,360,80
2017-12-01,18:53:48,20:56:36,31,273,74
2019-10-29,10:04:18,22:24:42,23,470,22
2019-02-05,23:51:43,17:49:23,32,439,43
2017-11-17,08:50:09,04:07:54,37,484,21
2016-03-19,20:03:54,10:18:05,16,343,74
2017-06-17,01:49:58,16:47:12,19,229,48
2019-02-12,14:15:45,13:28:44,21,331,27
2017-12-17,04:12:39,06:55:24,38,242,56
2016-04-02,15:05:46,08:57:22,28,275,75
2017-04-01,21:37:34,11:07:24,37,460,40
2019-02-26,11:09:29,20:57:15,26,482,26
2019-04-24,04:32:20,12:41:01,30,352,82
2017-05-03,17:15:32,03:41:38,17,277,65
2019-02-22,08:41:46,14:52:55,25,235,92
2018-07-25,17:23:06,19:06:17,27,401,32
2017-08-29,13:05:04,02:06:58,30,399,85
2018-04-07,10:39:56,22:58:21,22,500,85
2017-04-25,03:57:06,10:27:08,30,465,21
2019-05-08,13:49:34,09:53:46,21,201,93
2017-12-19,06:14:34,14:12:24,23,410,5
2016-07-27,13:32:23,17:20:38,16,218,30
2018-09-24,12:23:00,15:44:41,37,408,53
2019-08-17,19:24:03,05:03:52,17,483,48
2016-12-12,05:10:02,17:31:08,16,492,23
2019-08-19,10:56:47,10:37:41,28,419,47
2019-02-04,20:32:40,04:48:07,22,214,27
2018-01-21,03:51:51,14:40:45,26,473,40
2015-11-30,22:33:01,17:03:16,17,253,57
2018-12-17,01:25:23,13:23:40,25,267,52
2017-08-29,20:06:14,06:54:34,20,327,4
2018-06-02,12:08:29,15:33:34,30,488,97
2016-08-10,14:04:24,15:34:13,38,275,97
2016-02-22,20:51:05,18:34:45,30,427,10
2018-07-04,14:22:44,21:35:30,34,434,39
2019-09-30,03:30:01,23:38:19,33,436,45
2016-11-08,14:24:53,03:06:55,18,458,93
2016-02-05,22:31:33,02:53:59,34,500,55
2019-04-05,21:16:27,13:08:15,25,237,13
2018-08-05,08:52:32,18:21:13,29,310,68
2017-08-28,19:20:00,03:04:55,31,339,97
2017-03-06,01:41:12,00:53:27,16,320,69
2019-01-24,00:06:16,10:33:25,29,369,57
2018-09-27,14:44:52,08:25:25,17,343,34
2019-05-05,19:04:18,04:49:17,32,236,11
2017-08-02,08:38:14,18:06:38,30,441,75
2016-05-15,02:39:34,12:11:17,29,285,23
2017-10-01,18:29:16,19:25:30,26,281,60
2018-07-24,04:19:18,22:40:46,37,428,61
2019-03-30,00:30:14,23:28:24,24,408,11
